1670847459.5651374	[[336, 66, 21, 21]]
1670847459.591577	[]
1670847459.6156137	[[335, 64, 22, 22]]
1670847459.6473658	[[328, 179, 22, 22], [336, 65, 21, 21]]
1670847459.6875746	[[336, 66, 21, 21]]
1670847459.744415	[]
1670847459.7781963	[[329, 180, 22, 22]]
1670847459.8140035	[]
1670847459.841235	[]
1670847459.8616564	[]
1670847459.9108334	[[335, 65, 22, 22]]
1670847459.9364142	[]
1670847459.9694855	[[335, 64, 23, 23]]
1670847459.9909716	[]
1670847460.0420682	[[328, 179, 22, 22], [336, 66, 21, 21]]
1670847460.0708818	[[336, 67, 20, 20]]
1670847460.0968885	[]
1670847460.1319036	[]
1670847460.1568458	[]
1670847460.219364	[[335, 64, 22, 22]]
1670847460.2627058	[[334, 66, 22, 22]]
1670847460.3161178	[[329, 178, 22, 22], [336, 64, 22, 22]]
1670847460.3463016	[]
1670847460.3796053	[[334, 65, 22, 22]]
1670847460.3988638	[[336, 67, 20, 20]]
1670847460.4259558	[]
1670847460.449368	[]
1670847460.5074356	[]
1670847460.5398774	[]
1670847460.5668795	[]
1670847460.627796	[[336, 65, 21, 21]]
1670847460.6558957	[[336, 65, 22, 22]]
1670847460.6788805	[[335, 66, 21, 21]]
1670847460.748627	[[336, 66, 21, 21]]
1670847460.785681	[]
1670847460.8123536	[]
1670847460.8378813	[[337, 66, 21, 21]]
1670847460.8614347	[[336, 66, 21, 21]]
1670847460.8831818	[]
1670847460.9366777	[[334, 65, 22, 22]]
1670847460.9675903	[[329, 178, 22, 22]]
1670847461.0288897	[[336, 66, 21, 21]]
1670847461.0662806	[]
1670847461.0942924	[[336, 65, 21, 21]]
1670847461.1127918	[]
1670847461.147062	[[328, 177, 22, 22], [336, 65, 22, 22]]
1670847461.169339	[[328, 177, 22, 22], [336, 65, 22, 22]]
1670847461.1943972	[]
1670847461.2410982	[[328, 179, 22, 22], [337, 66, 21, 21]]
1670847461.2749207	[[336, 67, 21, 21]]
1670847461.3034897	[[338, 67, 21, 21]]
1670847461.3254085	[[337, 67, 20, 20]]
1670847461.341096	[[328, 178, 24, 24]]
1670847461.419058	[[336, 65, 21, 21]]
1670847461.453914	[[336, 65, 22, 22]]
1670847461.478837	[]
1670847461.5042577	[[336, 65, 22, 22]]
1670847461.5548189	[[329, 175, 22, 22], [335, 66, 22, 22]]
1670847461.5926914	[[330, 179, 20, 20], [336, 64, 22, 22]]
1670847461.61692	[[330, 179, 20, 20], [336, 64, 22, 22]]
1670847461.6426942	[]
1670847461.6779616	[[329, 177, 22, 22]]
1670847461.7038114	[]
1670847461.7453501	[]
1670847461.7722697	[[580, 333, 48, 48]]
1670847461.8240936	[[588, 340, 38, 38]]
1670847461.849872	[[339, 65, 21, 21], [329, 177, 21, 21]]
1670847461.8768773	[[336, 64, 22, 22]]
1670847461.9152493	[]
1670847461.95287	[[335, 63, 23, 23]]
1670847461.9815874	[]
1670847462.0316567	[]
1670847462.0617006	[]
1670847462.0989628	[]
1670847462.1272333	[[329, 178, 22, 22]]
1670847462.1539369	[]
1670847462.216904	[[330, 177, 22, 22], [337, 65, 21, 21]]
1670847462.2574525	[]
1670847462.2812757	[]
1670847462.3040924	[[336, 64, 22, 22]]
1670847462.3504758	[]
1670847462.3793535	[[328, 176, 23, 23]]
1670847462.4163322	[[330, 178, 20, 20]]
1670847462.4538329	[[329, 177, 22, 22]]
1670847462.4836216	[[329, 177, 22, 22]]
1670847462.5126603	[[329, 176, 22, 22]]
1670847462.538716	[[336, 64, 21, 21]]
1670847462.5681658	[[329, 176, 22, 22]]
1670847462.624255	[[329, 177, 21, 21], [333, 59, 27, 27]]
1670847462.6610503	[[330, 178, 21, 21]]
1670847462.68615	[[328, 177, 23, 23], [336, 63, 22, 22]]
1670847462.7076848	[[336, 64, 22, 22]]
1670847462.746124	[[329, 177, 23, 23], [334, 63, 23, 23]]
1670847462.7868214	[[330, 178, 20, 20]]
1670847462.8177335	[[330, 178, 21, 21], [336, 64, 21, 21]]
1670847462.846681	[]
1670847462.8859944	[[328, 176, 22, 22]]
1670847462.9152808	[[328, 176, 22, 22]]
1670847462.946424	[[329, 177, 21, 21], [337, 64, 22, 22]]
1670847462.9753647	[[330, 177, 21, 21], [337, 65, 21, 21]]
1670847463.0102875	[[329, 178, 22, 22], [337, 65, 21, 21]]
1670847463.0490687	[]
1670847463.0823348	[[333, 62, 24, 24]]
1670847463.1242793	[]
1670847463.1558425	[]
1670847463.188095	[]
1670847463.2195017	[[329, 177, 22, 22]]
1670847463.2523425	[[338, 65, 21, 21]]
1670847463.2879255	[[327, 175, 24, 24], [335, 64, 21, 21]]
1670847463.3243136	[[329, 177, 22, 22], [336, 63, 23, 23]]
1670847463.3572965	[[329, 177, 22, 22], [336, 63, 23, 23]]
1670847463.3899167	[[330, 178, 21, 21]]
1670847463.4243898	[]
1670847463.4629126	[]
1670847463.4949636	[[328, 175, 24, 24]]
1670847463.528214	[]
1670847463.5599263	[]
1670847463.59227	[[328, 177, 22, 22]]
1670847463.6219258	[[329, 177, 23, 23]]
1670847463.6502993	[[328, 176, 23, 23]]
1670847463.6762102	[[330, 177, 21, 21]]
1670847463.7192357	[[328, 177, 22, 22], [337, 65, 21, 21]]
1670847463.7575881	[]
1670847463.7880332	[]
1670847463.8244524	[]
1670847463.857426	[[329, 178, 21, 21]]
1670847463.8948615	[[330, 177, 22, 22]]
1670847463.9286828	[[328, 175, 24, 24]]
1670847463.9598854	[]
1670847463.9911246	[[328, 176, 23, 23]]
1670847464.0271583	[]
1670847464.0591338	[]
1670847464.088398	[]
1670847464.1178768	[[329, 178, 21, 21]]
1670847464.1483612	[[336, 64, 22, 22]]
1670847464.1856458	[[336, 65, 21, 21]]
1670847464.2211533	[]
1670847464.2583146	[]
1670847464.2866623	[]
1670847464.3192348	[[330, 177, 21, 21]]
1670847464.3482811	[]
1670847464.3862686	[]
1670847464.413437	[]
1670847464.4503355	[[334, 62, 24, 24]]
1670847464.4806523	[]
1670847464.5108361	[[330, 178, 22, 22]]
1670847464.5413694	[[336, 65, 21, 21]]
1670847464.5711994	[[328, 177, 22, 22]]
1670847464.6221905	[[329, 177, 22, 22]]
1670847464.6519895	[]
1670847464.6908133	[]
1670847464.720024	[[336, 64, 21, 21]]
1670847464.7444155	[[329, 177, 22, 22], [336, 63, 23, 23], [592, 362, 45, 45]]
1670847464.7810404	[[327, 175, 24, 24], [594, 363, 43, 43]]
1670847464.805666	[[329, 176, 22, 22]]
1670847464.8540034	[]
1670847464.8789463	[[328, 177, 22, 22]]
1670847464.902194	[[337, 65, 21, 21]]
1670847464.9427705	[[330, 178, 21, 21], [335, 64, 22, 22]]
1670847464.9694674	[]
1670847465.006751	[]
1670847465.0394535	[[328, 178, 22, 22], [592, 363, 42, 42]]
1670847465.082254	[]
1670847465.1269217	[]
1670847465.1531978	[[329, 177, 22, 22]]
1670847465.1773615	[]
1670847465.2133179	[[329, 177, 23, 23]]
1670847465.2367022	[[329, 177, 23, 23]]
1670847465.2746067	[]
1670847465.2976887	[[329, 177, 21, 21]]
1670847465.3486633	[]
1670847465.3853178	[[330, 178, 21, 21]]
1670847465.4153037	[[330, 177, 21, 21]]
1670847465.455129	[[337, 64, 21, 21]]
1670847465.4841003	[[329, 176, 23, 23]]
1670847465.5282917	[]
1670847465.5657694	[[328, 176, 23, 23]]
1670847465.593785	[]
1670847465.6284423	[[336, 65, 21, 21], [329, 175, 22, 22]]
1670847465.6582756	[[334, 62, 24, 24]]
1670847465.6988108	[]
1670847465.738211	[[329, 176, 23, 23], [335, 65, 22, 22]]
1670847465.7829266	[]
1670847465.8223534	[[326, 174, 25, 25]]
1670847465.8635576	[[592, 357, 46, 46]]
1670847465.904548	[[330, 178, 22, 22], [589, 352, 50, 50]]
1670847465.9589317	[[330, 178, 21, 21], [337, 65, 21, 21], [590, 357, 46, 46]]
1670847465.997151	[[330, 177, 21, 21], [335, 64, 22, 22], [586, 357, 50, 50]]
1670847466.0421877	[[328, 176, 24, 24], [590, 356, 47, 47]]
1670847466.0823264	[[585, 356, 51, 51]]
1670847466.1201205	[[588, 356, 47, 47]]
1670847466.1596532	[[586, 358, 48, 48]]
1670847466.1997926	[[585, 356, 50, 50]]
1670847466.2299168	[[329, 177, 22, 22], [584, 356, 50, 50]]
1670847466.2629747	[[583, 355, 51, 51]]
1670847466.302184	[[329, 178, 22, 22], [336, 65, 21, 21], [583, 357, 51, 51]]
1670847466.3397045	[[337, 65, 21, 21], [579, 354, 54, 54]]
1670847466.3952637	[[577, 355, 56, 56]]
1670847466.4421377	[[328, 176, 22, 22], [577, 357, 53, 53]]
1670847466.484891	[[330, 178, 22, 22], [577, 357, 52, 52]]
1670847466.525545	[[330, 176, 22, 22], [335, 63, 23, 23], [575, 357, 54, 54]]
1670847466.5615017	[[328, 177, 22, 22], [574, 355, 56, 56]]
1670847466.594762	[[575, 357, 54, 54], [495, 373, 87, 87]]
1670847466.6368315	[[329, 176, 21, 21], [574, 355, 54, 54]]
1670847466.678969	[[329, 176, 22, 22], [574, 354, 55, 55]]
1670847466.7224507	[[328, 176, 23, 23], [574, 354, 55, 55]]
1670847466.7671645	[[330, 177, 21, 21], [335, 64, 21, 21], [576, 353, 55, 55]]
1670847466.8084652	[[330, 177, 21, 21], [579, 351, 54, 54]]
1670847466.8507226	[[329, 179, 22, 22], [581, 350, 54, 54]]
1670847466.8920643	[[330, 178, 21, 21], [590, 343, 47, 47]]
1670847466.9339786	[[329, 177, 21, 21], [590, 342, 46, 46]]
1670847466.9738421	[[326, 172, 26, 26]]
1670847467.0180528	[]
1670847467.0479317	[[329, 177, 22, 22]]
1670847467.0924962	[[542, 378, 48, 48]]
1670847467.135465	[[327, 174, 26, 26], [532, 379, 52, 52]]
1670847467.1742306	[[546, 366, 49, 49]]
1670847467.217061	[[329, 177, 22, 22], [528, 339, 87, 87]]
1670847467.2577016	[[547, 364, 48, 48]]
1670847467.303498	[[328, 179, 22, 22], [545, 362, 51, 51], [525, 345, 82, 82]]
1670847467.3476892	[[329, 177, 22, 22], [533, 356, 63, 63]]
1670847467.3886535	[[329, 178, 22, 22], [536, 351, 63, 63]]
1670847467.4256985	[[550, 361, 46, 46]]
1670847467.4669852	[[543, 358, 53, 53], [540, 332, 77, 77]]
1670847467.511322	[[540, 350, 59, 59]]
1670847467.549152	[[541, 351, 58, 58]]
1670847467.5910969	[[337, 65, 21, 21], [551, 356, 46, 46]]
1670847467.6327586	[[552, 354, 47, 47], [528, 343, 69, 69]]
1670847467.6730895	[[328, 176, 23, 23], [548, 353, 48, 48], [528, 321, 90, 90]]
1670847467.7157834	[[552, 347, 48, 48], [330, 178, 22, 22], [537, 320, 84, 84]]
1670847467.7551346	[[328, 178, 23, 23], [550, 342, 50, 50], [535, 318, 88, 88]]
1670847467.8044004	[[554, 341, 49, 49]]
1670847467.8481743	[[329, 180, 22, 22], [553, 328, 57, 57]]
1670847467.887676	[[552, 324, 57, 57], [335, 65, 22, 22]]
1670847467.9219587	[[555, 324, 53, 53]]
1670847467.9770195	[[557, 322, 49, 49]]
1670847468.009995	[[558, 313, 53, 53]]
1670847468.073019	[[328, 180, 21, 21], [560, 313, 49, 49], [335, 66, 21, 21]]
1670847468.1209536	[[329, 179, 21, 21], [336, 66, 21, 21], [570, 299, 51, 51]]
1670847468.164177	[[337, 66, 21, 21], [579, 291, 50, 50]]
1670847468.2151818	[[330, 178, 20, 20], [587, 284, 46, 46]]
1670847468.2489393	[]
1670847468.311937	[[335, 65, 22, 22], [328, 178, 24, 24]]
1670847468.35534	[[329, 179, 22, 22], [335, 66, 21, 21]]
1670847468.3866818	[]
1670847468.440423	[[329, 177, 22, 22]]
1670847468.4883149	[[330, 179, 22, 22], [335, 66, 22, 22]]
1670847468.5209959	[]
1670847468.570687	[[334, 66, 22, 22]]
1670847468.592765	[]
1670847468.6378152	[]
1670847468.6693394	[]
1670847468.7032804	[]
1670847468.7365253	[]
1670847468.754561	[]
1670847468.8070922	[]
1670847468.8391998	[[307, 70, 208, 208]]
1670847468.873541	[]
1670847468.9197998	[]
1670847468.9533422	[]
1670847468.9873931	[]
1670847469.039	[]
1670847469.0799882	[]
1670847469.118286	[]
1670847469.1547124	[]
1670847469.1869264	[]
1670847469.240034	[]
1670847469.2729897	[]
1670847469.3060849	[]
1670847469.3507252	[[311, 94, 212, 212]]
1670847469.3878024	[]
1670847469.4352696	[]
1670847469.4785688	[[330, 63, 28, 28]]
1670847469.5444376	[[333, 68, 25, 25]]
1670847469.6071768	[[333, 65, 24, 24]]
1670847469.6579378	[[334, 63, 25, 25]]
1670847469.7340891	[[330, 179, 22, 22], [331, 63, 29, 29]]
1670847469.7871728	[[329, 177, 22, 22], [333, 64, 28, 28]]
1670847469.8308141	[[334, 63, 25, 25]]
1670847469.8875976	[[333, 63, 26, 26]]
1670847469.9440317	[[327, 177, 24, 24], [334, 66, 23, 23]]
1670847469.9845295	[]
1670847470.0212696	[]
1670847470.048935	[[328, 176, 23, 23], [336, 65, 21, 21]]
1670847470.0753403	[[328, 175, 23, 23]]
1670847470.1113276	[[330, 178, 21, 21]]
1670847470.1496952	[[328, 176, 24, 24]]
1670847470.1790078	[]
1670847470.2158277	[]
1670847470.247826	[]
1670847470.2821567	[[330, 177, 21, 21]]
1670847470.3146985	[[330, 178, 21, 21]]
1670847470.3440826	[]
1670847470.3740585	[]
1670847470.402295	[[328, 179, 22, 22]]
1670847470.4276516	[]
1670847470.464722	[]
1670847470.5080507	[[336, 64, 22, 22]]
1670847470.5463128	[[328, 177, 21, 21]]
1670847470.5875854	[]
1670847470.6284828	[]
1670847470.6709929	[]
1670847470.711946	[[330, 177, 21, 21]]
1670847470.7541723	[]
1670847470.7881374	[]
1670847470.828596	[[328, 179, 23, 23], [336, 67, 20, 20]]
1670847470.869918	[]
1670847470.9070978	[[336, 65, 21, 21]]
1670847470.9462516	[]
1670847470.987048	[[329, 177, 22, 22]]
1670847471.030057	[[329, 179, 22, 22]]
1670847471.0696561	[[329, 179, 21, 21], [336, 67, 21, 21]]
1670847471.1122222	[[336, 66, 21, 21]]
1670847471.1518123	[[329, 176, 22, 22]]
1670847471.194402	[]
1670847471.237568	[[330, 177, 21, 21], [336, 65, 21, 21]]
1670847471.276546	[]
1670847471.3216527	[[329, 180, 21, 21]]
1670847471.3652358	[]
1670847471.4315119	[[336, 64, 21, 21]]
1670847471.459416	[[328, 179, 21, 21]]
1670847471.5028143	[[329, 180, 21, 21]]
1670847471.5518324	[]
1670847471.586475	[]
1670847471.6205852	[[335, 63, 23, 23]]
1670847471.6430738	[[336, 65, 21, 21]]
1670847471.6933413	[]
1670847471.7358978	[]
1670847471.767614	[]
1670847471.8232548	[[328, 175, 24, 24]]
1670847471.861771	[]
1670847471.8933182	[]
1670847471.9194658	[[329, 178, 22, 22], [333, 63, 26, 26]]
1670847471.9456599	[[329, 180, 21, 21], [335, 66, 22, 22]]
1670847471.9937692	[[336, 66, 21, 21]]
1670847472.0283868	[]
1670847472.0553896	[]
1670847472.0804615	[[335, 64, 22, 22]]
1670847472.1371343	[[329, 177, 22, 22], [336, 68, 20, 20]]
1670847472.167575	[[336, 66, 21, 21]]
1670847472.2366672	[[329, 177, 22, 22]]
1670847472.2829714	[[329, 177, 21, 21]]
1670847472.3174305	[]
1670847472.3511043	[]
1670847472.3748467	[[336, 66, 21, 21]]
1670847472.4274418	[[336, 66, 21, 21]]
1670847472.4678836	[[337, 64, 22, 22]]
1670847472.504398	[[336, 65, 21, 21]]
1670847472.537392	[]
1670847472.568832	[[329, 179, 22, 22], [335, 66, 21, 21]]
1670847472.6148171	[[329, 178, 22, 22], [335, 67, 21, 21]]
1670847472.642881	[[329, 179, 22, 22], [335, 65, 22, 22]]
1670847472.6794555	[[329, 178, 21, 21], [337, 65, 21, 21]]
1670847472.713676	[[330, 179, 20, 20]]
1670847472.75991	[[329, 178, 22, 22], [336, 66, 21, 21]]
1670847472.785746	[]
1670847472.8125072	[[330, 179, 20, 20]]
1670847472.8642194	[[336, 66, 22, 22]]
1670847472.889301	[]
1670847472.9196029	[[338, 67, 20, 20]]
1670847472.9570334	[[334, 65, 22, 22]]
1670847473.0118644	[]
1670847473.0694237	[]
1670847473.0956316	[[329, 179, 21, 21]]
1670847473.1220345	[[336, 66, 21, 21]]
1670847473.1520367	[]
1670847473.167729	[]
1670847473.2211237	[]
1670847473.2577302	[[308, 64, 30, 30]]
1670847473.2863157	[]
1670847473.3119478	[]
1670847473.3764164	[[281, 156, 22, 22], [287, 39, 26, 26]]
1670847473.4655669	[[274, 29, 27, 27]]
1670847473.5019307	[[246, 21, 25, 25], [230, 136, 21, 21], [559, 222, 50, 50]]
1670847473.5317037	[[231, 14, 24, 24], [543, 223, 47, 47]]
1670847473.5613024	[[221, 7, 24, 24], [531, 225, 43, 43], [202, 123, 21, 21], [596, 199, 43, 43]]
1670847473.5918496	[[587, 206, 42, 42], [526, 228, 45, 45], [196, 121, 25, 25]]
1670847473.6238208	[[585, 209, 44, 44], [525, 233, 45, 45], [574, 271, 23, 23]]
1670847473.6740513	[[226, 11, 25, 25], [590, 216, 38, 38], [212, 129, 22, 22], [529, 233, 46, 46]]
1670847473.7152731	[[594, 211, 43, 43], [533, 237, 42, 42], [219, 125, 22, 22], [579, 270, 25, 25]]
1670847473.7451425	[[594, 214, 39, 39], [534, 231, 46, 46], [230, 125, 20, 20], [582, 269, 22, 22]]
1670847473.7755365	[[250, 4, 28, 28], [595, 212, 38, 38], [535, 228, 46, 46], [582, 265, 28, 28]]
1670847473.8014517	[[540, 227, 48, 48], [592, 264, 26, 26]]
1670847473.861999	[[551, 232, 47, 47], [278, 131, 21, 21], [602, 266, 32, 32]]
1670847473.8963366	[[560, 231, 49, 49]]
1670847473.9273787	[[314, 16, 22, 22], [566, 228, 49, 49]]
1670847473.952038	[[576, 232, 44, 44], [320, 126, 23, 23]]
1670847473.978567	[[338, 2, 21, 21], [336, 18, 23, 23], [576, 233, 48, 48], [330, 133, 22, 22]]
1670847474.0337033	[[339, 139, 22, 22], [583, 243, 46, 46]]
1670847474.063168	[[348, 30, 24, 24], [586, 248, 44, 44]]
1670847474.120704	[[347, 143, 23, 23], [588, 242, 48, 48]]
1670847474.1541712	[]
1670847474.2143364	[[352, 142, 21, 21]]
1670847474.2597852	[[352, 153, 20, 20]]
1670847474.2950761	[[348, 159, 22, 22]]
1670847474.3215308	[[349, 160, 21, 21]]
1670847474.3457417	[]
1670847474.3705418	[[348, 153, 22, 22]]
1670847474.4220705	[[348, 153, 21, 21]]
1670847474.4609232	[[348, 154, 22, 22]]
1670847474.488844	[]
1670847474.515233	[]
1670847474.5412314	[[347, 154, 21, 21], [352, 44, 22, 22]]
1670847474.591569	[[351, 37, 20, 20]]
1670847474.6228817	[[348, 28, 22, 22], [343, 140, 20, 20]]
1670847474.6486762	[]
1670847474.7023659	[[344, 26, 21, 21]]
1670847474.7307005	[[331, 141, 22, 22]]
1670847474.7581568	[[336, 29, 22, 22]]
1670847474.7899435	[]
1670847474.8127098	[]
1670847474.8389802	[[321, 134, 21, 21]]
1670847474.885258	[]
1670847474.9065378	[]
1670847474.9374373	[]
1670847474.9621766	[[344, 25, 22, 22]]
1670847475.0263417	[[342, 134, 21, 21]]
1670847475.0635464	[[346, 133, 22, 22]]
1670847475.0950458	[]
1670847475.1201959	[[364, 147, 20, 20]]
1670847475.1467974	[[375, 148, 22, 22]]
1670847475.1724272	[[386, 142, 23, 23], [390, 32, 21, 21]]
1670847475.2175612	[]
1670847475.253081	[]
1670847475.2809222	[[419, 12, 25, 25], [421, 131, 23, 23]]
1670847475.3112483	[[35, 324, 28, 28]]
1670847475.3367467	[[458, 152, 21, 21], [58, 331, 31, 31]]
1670847475.3820152	[[482, 149, 22, 22]]
1670847475.415197	[]
1670847475.4607887	[]
1670847475.4831972	[[525, 94, 21, 21]]
1670847475.506409	[[543, 101, 25, 25]]
1670847475.5595837	[[570, 112, 24, 24]]
1670847475.594195	[[594, 108, 22, 22]]
1670847475.6203814	[]
1670847475.64194	[[608, 67, 23, 23], [175, 279, 23, 23]]
1670847475.6789434	[[183, 287, 25, 25]]
1670847475.711695	[]
1670847475.7344744	[]
1670847475.7837024	[]
1670847475.8091166	[]
1670847475.8172927	[[212, 283, 23, 23]]
1670847475.854321	[]
1670847475.917012	[]
1670847475.9409962	[]
1670847475.9909248	[]
1670847476.0257976	[[222, 300, 28, 28]]
1670847476.0525634	[[225, 289, 56, 56]]
1670847476.0654726	[]
1670847476.101982	[]
1670847476.1222239	[[219, 319, 33, 33]]
1670847476.2068923	[]
1670847476.2482026	[[222, 332, 24, 24]]
1670847476.2742972	[[218, 333, 27, 27]]
1670847476.2949247	[]
1670847476.3432903	[]
1670847476.388774	[]
1670847476.4242394	[[216, 345, 25, 25]]
1670847476.4464502	[]
1670847476.4691212	[]
1670847476.5189033	[]
1670847476.549265	[[241, 349, 38, 38]]
1670847476.5717988	[[215, 356, 24, 24]]
1670847476.5928895	[[242, 350, 34, 34]]
1670847476.6486275	[[209, 353, 26, 26]]
1670847476.680396	[[207, 350, 34, 34]]
1670847476.7121444	[[210, 354, 31, 31]]
1670847476.7399025	[[213, 353, 32, 32], [219, 342, 65, 65]]
1670847476.7734327	[[214, 351, 35, 35]]
1670847476.794388	[[218, 350, 38, 38]]
1670847476.8183594	[[219, 349, 38, 38]]
1670847476.8833163	[[220, 353, 32, 32], [221, 342, 63, 63]]
1670847476.916626	[[220, 354, 30, 30], [218, 344, 62, 62]]
1670847476.9471982	[[221, 351, 34, 34]]
1670847476.9746368	[[221, 356, 27, 27]]
1670847477.002887	[[228, 357, 24, 24]]
1670847477.0257626	[[221, 352, 33, 33]]
1670847477.0756216	[[222, 353, 31, 31]]
1670847477.1018121	[[223, 352, 31, 31]]
1670847477.125538	[[221, 349, 34, 34]]
1670847477.1739545	[[220, 349, 34, 34]]
1670847477.1820912	[[220, 351, 30, 30]]
1670847477.2438428	[[221, 351, 29, 29]]
1670847477.2663674	[]
1670847477.3105128	[]
1670847477.3399947	[]
1670847477.3707826	[]
1670847477.3953695	[]
1670847477.4453366	[]
1670847477.4724736	[]
1670847477.5008786	[]
1670847477.5254424	[]
1670847477.565497	[]
